project_entity_id,country_iso3,year,canonical_title,member_count,source_count,sources,member_record_keys,match_basis,amount_policy
PM-E644DE59BB6479,,2011,China donates 5th batch of anti-malaria drugs to Central African Republic,2,2,aiddata|chapo,aiddata:56212|chapo:56212,direct_reference,no_cross_source_amount_selected_or_summed
SRC-031C91F28B7BBE,,2011,Chinese Government provides grant for Borehole Drilling Project,1,1,aiddata,aiddata:55755,source_record,no_cross_source_amount_selected_or_summed
SRC-0B367B0251481D,,2011,China Eximbank provides $140 million loan for Mengo Potash Acquisition Project,1,1,aiddata,aiddata:108770,source_record,no_cross_source_amount_selected_or_summed
SRC-0F80FD002C723F,,2011,Chinese Government provides CFA 7 billion grant for Vocational and Technical Institute Construction Project,1,1,aiddata,aiddata:73369,source_record,no_cross_source_amount_selected_or_summed
SRC-249BF6DEFCA99D,,2011,"Chinese Government funds Phase 5 of Djoué Radio Station Technical Cooperation Project (Linked to Record ID#72848, #73680, #73670)",1,1,aiddata,aiddata:72850,source_record,no_cross_source_amount_selected_or_summed
SRC-25A16F4D708A69,,2011,Chinese Government provides grant for Container Inspection Equipment Project,1,1,aiddata,aiddata:32002,source_record,no_cross_source_amount_selected_or_summed
SRC-3AAAAD4BA43BA8,,2011,Interest Free Loan,1,1,cla,cla:CI.073,source_record,no_cross_source_amount_selected_or_summed
SRC-3FD18D18CECE2E,,2011,Chinese government supports China-Africa satellite uplink station,1,1,aiddata,aiddata:56214,source_record,no_cross_source_amount_selected_or_summed
SRC-4AD09A6173AD35,,2011,China provides scholarships for Congolese students,1,1,aiddata,aiddata:30525,source_record,no_cross_source_amount_selected_or_summed
SRC-577B9331A7B961,,2011,Poly Technologies provides $45.4 million supplier credit — via PTI-AL — to CAR Ministry of Mines for Block A Oil and Gas Mining Exploration and Exploitation Project (Linked to Record ID#86523),1,1,aiddata,aiddata:95680,source_record,no_cross_source_amount_selected_or_summed
SRC-677673D828A772,,2011,Chinese government donates 82 million CFA of Sports Equipment,1,1,aiddata,aiddata:30517,source_record,no_cross_source_amount_selected_or_summed
SRC-8E00E3A3219592,,2011,Chinese Government provides RMB 64.6 million grant for Marien-Ngouabi University Expansion Project,1,1,aiddata,aiddata:59400,source_record,no_cross_source_amount_selected_or_summed
SRC-9B55FCF7A7F2FC,,2011,Chinese Government provides grant for Sino-Congolese Friendship Scientific High School Construction Project,1,1,aiddata,aiddata:72952,source_record,no_cross_source_amount_selected_or_summed
SRC-A69509D66D3804,,2011,"Chinese ambassador donates 2 computers, 2 printers, and 1 air conditioner to Central African Republic Ministry of Justice and Human Rights",1,1,aiddata,aiddata:56544,source_record,no_cross_source_amount_selected_or_summed
SRC-A6E1571BA7E70A,,2011,China Eximbank provides $72 million loan for Phase 2 of the Maya-Maya International Airport Project (Linked to Record ID#60219 and #161),1,1,aiddata,aiddata:141,source_record,no_cross_source_amount_selected_or_summed
SRC-B61650F2763EE4,,2011,China Eximbank provides $96.3 million loan for 19.2MW Liouesso Hydroelectric Dam Construction Project (Linked to Record ID#60219),1,1,aiddata,aiddata:31028,source_record,no_cross_source_amount_selected_or_summed
SRC-DE2AE57134A1FE,,2011,Chinese embassy donates computer equipment to the Central African Republic National Assembly,1,1,aiddata,aiddata:56461,source_record,no_cross_source_amount_selected_or_summed
SRC-E1B5993185FE00,,2011,"Chinese government donates 3,963,880,000 XAF to the Congo",1,1,aiddata,aiddata:30507,source_record,no_cross_source_amount_selected_or_summed
PM-288F9AD264D241,,2012,China donates anti-malaria drugs and medical equipment to Central African Republic's Ministry of Public Health,2,2,aiddata|chapo,aiddata:56209|chapo:56209,direct_reference,no_cross_source_amount_selected_or_summed
PM-88B3DB2B7A6682,,2012,Chinese Government provides RMB 14 million grant for Phase 2 of Agricultural Technology Demonstration Center Project (Linked to Record ID#59183),2,2,aiddata|chapo,aiddata:72959|chapo:72959,direct_reference,no_cross_source_amount_selected_or_summed
SRC-06DA135B6B0940,,2012,"China Funds-in-Trust provides grant for Teacher Training Program in Republic of Congo (Linked to Record ID#53170, #85129)",1,1,aiddata,aiddata:86937,source_record,no_cross_source_amount_selected_or_summed
SRC-07B5626C02CD02,,2012,"China Eximbank provides $5.56 million loan for Mont Barnier Social Housing Project (Linked to Record ID#30499, #68914)",1,1,aiddata,aiddata:68923,source_record,no_cross_source_amount_selected_or_summed
SRC-1F23F54185DFAE,,2012,"China Eximbank provides $10 million loan for Phase 1 of National Telecommunication Coverage Project (Linked to Record ID#57477, #60219, #57529, #57531, and #68940)",1,1,aiddata,aiddata:30497,source_record,no_cross_source_amount_selected_or_summed
SRC-2861402AF169F7,,2012,"Water Supply System, Abidjan, Bonoua, Phase 1",1,1,cla,cla:CI.008,source_record,no_cross_source_amount_selected_or_summed
SRC-2ADB961D555DC2,,2012,China awards scholarships for higher education students from the Republic of Congo,1,1,aiddata,aiddata:30143,source_record,no_cross_source_amount_selected_or_summed
SRC-50952065CC6A5F,,2012,Grand Bassam E-government Data Center,1,1,cla,cla:CI.005,source_record,no_cross_source_amount_selected_or_summed
SRC-52506FECC4162C,,2012,Sinohydro donates 25 million CFA to Mpila munitions explosion,1,1,aiddata,aiddata:30102,source_record,no_cross_source_amount_selected_or_summed
SRC-563766EB1B7194,,2012,China donates Computer Equipment to the Republic of Congo,1,1,aiddata,aiddata:30508,source_record,no_cross_source_amount_selected_or_summed
SRC-751190E5DED322,,2012,China donates $3 million USD to Congo following the March 2012 arms depot explosion,1,1,aiddata,aiddata:30708,source_record,no_cross_source_amount_selected_or_summed
SRC-76AD4A18CDBB88,,2012,China donates equipment to primary schools in Congo,1,1,aiddata,aiddata:30496,source_record,no_cross_source_amount_selected_or_summed
SRC-90CCA2A4E37A1D,,2012,China Eximbank provides $32.6 million loan for Power Transmission System Associated with the Liouesso Hydroelectric Dam Construction Project (Linked to Record ID#60219),1,1,aiddata,aiddata:58276,source_record,no_cross_source_amount_selected_or_summed
SRC-917C08CE9752FE,,2012,"China Eximbank provides $10.6 million loan for N'douo Social Housing Project (Linked to Record ID#68923, #30499)",1,1,aiddata,aiddata:68914,source_record,no_cross_source_amount_selected_or_summed
SRC-9F96B9EA9C54EF,,2012,China Eximbank provides $69.689 million loan for Mont-Mambou Social Housing Project (Linked to Record ID#68914 and #68923),1,1,aiddata,aiddata:30499,source_record,no_cross_source_amount_selected_or_summed
SRC-A084A8BDF2EE47,,2012,Abidjan-Grand Bassam Road (42km),1,1,cla,cla:CI.007,source_record,no_cross_source_amount_selected_or_summed
SRC-AAC7059ADC955E,,2012,Chinese Government provides grant for Agricultural Technology Demonstration Center Construction Project,1,1,aiddata,aiddata:55737,source_record,no_cross_source_amount_selected_or_summed
SRC-BDA403B3A43E39,,2012,"China Eximbank provides $1 billion loan for Dolisie-Brazzavile Section of Pointe-Noire-Brazzaville Road (RN1) Construction Project (Linked to Record ID#59273, ID#68874, ID#60219, ID#72780, ID#72781, ID#72782)",1,1,aiddata,aiddata:369,source_record,no_cross_source_amount_selected_or_summed
SRC-C2308B4AF4A04A,,2012,Sinohydro donates 40 million CFA worth of emergency supplies for Mpila munitions explosion,1,1,aiddata,aiddata:30099,source_record,no_cross_source_amount_selected_or_summed
SRC-C581AAE8300450,,2012,China donates emergency equipment to Congo following the March 2012 arms depot explosion,1,1,aiddata,aiddata:30524,source_record,no_cross_source_amount_selected_or_summed
SRC-C69F1F9CE4220C,,2012,Hanban provides grant for establishment of Confucius Institute at Marien Ngouabi University,1,1,aiddata,aiddata:30807,source_record,no_cross_source_amount_selected_or_summed
SRC-E75C12B6EEB25F,,2012,China donates of badminton equipment to the Congolese Badminton Federation,1,1,aiddata,aiddata:30522,source_record,no_cross_source_amount_selected_or_summed
SRC-F3B1CED5AD9CFF,,2012,"China Eximbank provides $62.6 million loan for Phase 2 of National Telecommunication Coverage Project (Linked to Record ID#57477, #30497, #57531, and #68940)",1,1,aiddata,aiddata:57529,source_record,no_cross_source_amount_selected_or_summed
SRC-F50020E247480E,,2012,Chinese government donates agricultural materials to Central African Republic,1,1,aiddata,aiddata:56210,source_record,no_cross_source_amount_selected_or_summed
PM-7B0B6C4E3EE6C0,,2013,"Chinese Government provides RMB 10 million grant for Sino-Congolese Friendship Hospital Equipment Project in M’Filou (Linked to Record ID#31032, Record ID#30201)",2,2,aiddata|chapo,aiddata:30200|chapo:30200,direct_reference,no_cross_source_amount_selected_or_summed
PM-8851F3A173B1AA,,2013,Chinese Government dispatches 22nd medical team to Sino-Congolese Friendship Hospital and Loandjili General Hospital (Linked to Record ID#30200),2,2,aiddata|chapo,aiddata:31032|chapo:31032,direct_reference,no_cross_source_amount_selected_or_summed
SRC-2C3D576909A9C4,,2013,China donates books to library in the Republic of Congo,1,1,aiddata,aiddata:30520,source_record,no_cross_source_amount_selected_or_summed
SRC-2EA3FC986E66AD,,2013,China Eximbank provides $54.8 million loan for 264 Mpila Social Housing Units Construction Project (Linked to Record ID#60219),1,1,aiddata,aiddata:31029,source_record,no_cross_source_amount_selected_or_summed
SRC-30CB24DAB9B138,,2013,China Eximbank provides $22.4 million loan for Phase 2 of Oyo Inland Wharf Construction Project (Linked to Record ID#60219 and #30502),1,1,aiddata,aiddata:72815,source_record,no_cross_source_amount_selected_or_summed
SRC-3C9E032D7554BE,,2013,AVIC donates MA 60 Aircraft to Nouvelle Air Congo,1,1,aiddata,aiddata:30506,source_record,no_cross_source_amount_selected_or_summed
SRC-43BD2318598408,,2013,China Eximbank provides $77.2 million loan for Moyoye-Liouesso Segment of National Route 2 (RN2) Rehabilitation Project (Linked to Record ID#30235),1,1,aiddata,aiddata:72915,source_record,no_cross_source_amount_selected_or_summed
SRC-56E781D5C7E29F,,2013,China Eximbank provides RMB 400 million government concessional loan for Mpila High School and Middle School Construction Project,1,1,aiddata,aiddata:31030,source_record,no_cross_source_amount_selected_or_summed
SRC-595CEAABC71EC6,,2013,China Eximbank provides $84.1 million loan for Mambili-Moyoye Segment of National Route 2 (RN2) Rehabilitation Project (Linked to Record ID#30235),1,1,aiddata,aiddata:72912,source_record,no_cross_source_amount_selected_or_summed
SRC-5A6F0812E81388,,2013,China Eximbank provides RMB 310 million government concessional loan for Mpila Social Housing Construction Project (200 Units),1,1,aiddata,aiddata:68909,source_record,no_cross_source_amount_selected_or_summed
SRC-5E7AB32ECEAB52,,2013,"Chinese first lady donates toys, schoolbags, and computers to Congolese orphanage",1,1,aiddata,aiddata:31026,source_record,no_cross_source_amount_selected_or_summed
SRC-746511721EB34E,,2013,China donates flour to women in the Republic of Congo,1,1,aiddata,aiddata:30515,source_record,no_cross_source_amount_selected_or_summed
SRC-7BD78FFF4A444D,,2013,China organized embroidery training in the Republic of Congo,1,1,aiddata,aiddata:30220,source_record,no_cross_source_amount_selected_or_summed
SRC-84E6D489424D9E,,2013,Chinese government donates 600 flags to Congolese Ministry of Youth and Civic Education,1,1,aiddata,aiddata:59845,source_record,no_cross_source_amount_selected_or_summed
SRC-8D898304F44322,,2013,China Eximbank provides $55.3 million loan for Mpila Social Housing Project,1,1,aiddata,aiddata:73708,source_record,no_cross_source_amount_selected_or_summed
SRC-8E362593A01650,,2013,Chinese government donates forestry equipment and materials to the Ministry of Forest Economy and Sustainable Development,1,1,aiddata,aiddata:59776,source_record,no_cross_source_amount_selected_or_summed
SRC-A4AEF0C53AEBAF,,2013,China Eximbank provides $80 million loan for Liouesso-Ouesso Segment of National Route 2 (RN2) Rehabilitation Project (Linked to Record ID#30235),1,1,aiddata,aiddata:72916,source_record,no_cross_source_amount_selected_or_summed
SRC-ABA9A7E85B2F30,,2013,Economic Cooperation Agreement for Socioeconomic Infrastructure,1,1,cla,cla:CI.010,source_record,no_cross_source_amount_selected_or_summed
SRC-B284EDDE70236A,,2013,"China Eximbank provides $62.9 million loan for Phase 1 of Oyo Inland Wharf Construction Project (Linked to Record ID#60219, ID#72815)",1,1,aiddata,aiddata:30502,source_record,no_cross_source_amount_selected_or_summed
SRC-C651DED3F2F851,,2013,Chinese government funds 37 Congolese students to study in China in 2013-2014 academic year,1,1,aiddata,aiddata:59810,source_record,no_cross_source_amount_selected_or_summed
SRC-D5BC5C0676EB4D,,2013,China hands over office materials to Central African Republic Parliament,1,1,aiddata,aiddata:56194,source_record,no_cross_source_amount_selected_or_summed
SRC-DE7BC4182B30FF,,2013,China Eximbank provides provides $76.8 million loan for Phase 2 (Okoyo-Gabon Border Section) of Obouya-Gabon Border Road (RN3) Project (Linked to Record ID#30235 and #14829),1,1,aiddata,aiddata:68956,source_record,no_cross_source_amount_selected_or_summed
SRC-E6B34CE810D478,,2013,CRBC provides scholarships for 100 students at Chang'an University,1,1,aiddata,aiddata:31154,source_record,no_cross_source_amount_selected_or_summed
PM-27739CEFD71332,,2014,China launches medical campaign 'Operation Light',2,2,aiddata|chapo,aiddata:59421|chapo:59421,direct_reference,no_cross_source_amount_selected_or_summed
PM-C44929A9BC7DF5,,2014,China donates 5 million Yuan to Congo to prevent Ebola,2,2,aiddata|chapo,aiddata:41524|chapo:41524,direct_reference,no_cross_source_amount_selected_or_summed
SRC-09B63C747A6357,,2014,"Port Expansion, Abidjan",1,1,cla,cla:CI.023,source_record,no_cross_source_amount_selected_or_summed
SRC-27FB03F2FE5CA5,,2014,"Water Supply System, Abidjan, Bonoua, Phase 2",1,1,cla,cla:CI.014,source_record,no_cross_source_amount_selected_or_summed
SRC-2CD36C17EEB85E,,2014,Chinese government donates office supplies and medical equipment to Central African Republic,1,1,aiddata,aiddata:56190,source_record,no_cross_source_amount_selected_or_summed
SRC-31EAF917A4A810,,2014,China Eximbank provides loan for Municipal Road Improvement Project in Mpila,1,1,aiddata,aiddata:69009,source_record,no_cross_source_amount_selected_or_summed
SRC-3948B03A8576DB,,2014,China Eximbank provides $328.1 million loan for Mpila Twin Towers Construction Project (Linked to Record ID#30235),1,1,aiddata,aiddata:58720,source_record,no_cross_source_amount_selected_or_summed
SRC-4166C3D2F46EE6,,2014,China Eximbank provides $19.19 million loan for Mpila Memorial Construction Project (Linked to Record ID#60219),1,1,aiddata,aiddata:58721,source_record,no_cross_source_amount_selected_or_summed
