project_match_id,member_count,source_count,sources,country_iso3,year,member_record_keys,group_basis
PM-E644DE59BB6479,2,2,aiddata|chapo,,2011,aiddata:56212|chapo:56212,direct_reference
PM-288F9AD264D241,2,2,aiddata|chapo,,2012,aiddata:56209|chapo:56209,direct_reference
PM-88B3DB2B7A6682,2,2,aiddata|chapo,,2012,aiddata:72959|chapo:72959,direct_reference
PM-7B0B6C4E3EE6C0,2,2,aiddata|chapo,,2013,aiddata:30200|chapo:30200,direct_reference
PM-8851F3A173B1AA,2,2,aiddata|chapo,,2013,aiddata:31032|chapo:31032,direct_reference
PM-27739CEFD71332,2,2,aiddata|chapo,,2014,aiddata:59421|chapo:59421,direct_reference
PM-C44929A9BC7DF5,2,2,aiddata|chapo,,2014,aiddata:41524|chapo:41524,direct_reference
PM-41B9B0D9437E25,2,2,aiddata|chapo,,2015,aiddata:56187|chapo:56187,direct_reference
PM-8971B8E4DB636D,2,2,aiddata|chapo,,2015,aiddata:59768|chapo:59768,direct_reference
PM-4BC4BDF94AF017,2,2,aiddata|chapo,,2016,aiddata:52191|chapo:52191,direct_reference
PM-9ADF41CA2C0F92,2,2,aiddata|chapo,,2016,aiddata:92393|chapo:92393,direct_reference
PM-FE35235F685A30,2,2,aiddata|chapo,,2016,aiddata:52151|chapo:52151,direct_reference
PM-2412E10632EBE9,2,2,aiddata|chapo,,2017,aiddata:57868|chapo:57868,direct_reference
PM-4940D62F8846F3,2,2,aiddata|chapo,,2017,aiddata:56596|chapo:56596,direct_reference
PM-732AED598FE352,2,2,aiddata|chapo,,2017,aiddata:57818|chapo:57818,direct_reference
PM-87A0D99A42211D,2,2,aiddata|chapo,,2017,aiddata:59473|chapo:59473,direct_reference
PM-8C1A75E5B5B57D,2,2,aiddata|chapo,,2017,aiddata:59422|chapo:59422,direct_reference
PM-A54D4B6B2AFBDC,2,2,aiddata|chapo,,2017,aiddata:59496|chapo:59496,direct_reference
PM-3FBAD2ACDDDAD1,2,2,aiddata|chapo,,2018,aiddata:56103|chapo:56103,direct_reference
PM-76F73CD0242051,2,2,aiddata|chapo,,2018,aiddata:55706|chapo:55706,direct_reference
PM-C2CF7F3414D387,2,2,aiddata|chapo,,2018,aiddata:59770|chapo:59770,direct_reference
PM-E240D1D32DB072,2,2,aiddata|chapo,,2018,aiddata:56121|chapo:56121,direct_reference
PM-7D97090D019546,2,2,aiddata|chapo,,2019,aiddata:86383|chapo:86383,direct_reference
PM-9ACE4E609ACDE1,2,2,aiddata|chapo,,2019,aiddata:56059|chapo:56059,direct_reference
PM-11D0AABBE16B64,2,2,aiddata|chapo,,2020,aiddata:95291|chapo:95291,direct_reference
PM-17D519DF961530,2,2,aiddata|chapo,,2020,aiddata:97946|chapo:97946,direct_reference
PM-1F4D9FC88E36E6,2,2,aiddata|chapo,,2020,aiddata:93714|chapo:93714,direct_reference
PM-208BA59352643F,2,2,aiddata|chapo,,2020,aiddata:93554|chapo:93554,direct_reference
PM-3E217D68B18565,2,2,aiddata|chapo,,2020,aiddata:92938|chapo:92938,direct_reference
PM-5EFBE4CF2F4987,2,2,aiddata|chapo,,2020,aiddata:93044|chapo:93044,direct_reference
PM-5FE7D14B8D9382,2,2,aiddata|chapo,,2020,aiddata:93597|chapo:93597,direct_reference
PM-95B2040FC5BC08,2,2,aiddata|chapo,,2020,aiddata:93368|chapo:93368,direct_reference
PM-95E1FEDEE28485,2,2,aiddata|chapo,,2020,aiddata:93724|chapo:93724,direct_reference
PM-9BFDB9FDB7908F,2,2,aiddata|chapo,,2020,aiddata:92974|chapo:92974,direct_reference
PM-A66A503282DADE,2,2,aiddata|chapo,,2020,aiddata:93366|chapo:93366,direct_reference
PM-AD0F4693DBD38D,2,2,aiddata|chapo,,2020,aiddata:95290|chapo:95290,direct_reference
PM-D0ECDD3E0F14B0,2,2,aiddata|chapo,,2020,aiddata:92889|chapo:92889,direct_reference
PM-E70DDC15123FD7,2,2,aiddata|chapo,,2020,aiddata:93365|chapo:93365,direct_reference
PM-F0F68BB474434A,2,2,aiddata|chapo,,2020,aiddata:93557|chapo:93557,direct_reference
PM-5708551987EA17,2,2,aiddata|chapo,,2021,aiddata:93573|chapo:93573,direct_reference
PM-5ADA3782352D6A,2,2,aiddata|chapo,,2021,aiddata:93571|chapo:93571,direct_reference
PM-7E63E7E5AF0634,2,2,aiddata|chapo,,2021,aiddata:93570|chapo:93570,direct_reference
PM-8F2E3369CC10DB,2,2,aiddata|chapo,,2021,aiddata:92837|chapo:92837,direct_reference
PM-BD70B8229C94FD,2,2,aiddata|chapo,,2021,aiddata:93670|chapo:93670,direct_reference
PM-F0F1A600DE3D9B,2,2,aiddata|chapo,,2021,aiddata:93367|chapo:93367,direct_reference
PM-9A54B6F082D6D6,2,2,aiddata|chapo,AGO,2001,aiddata:4|chapo:4,direct_reference
PM-1511EC7E8599B1,2,2,cgef|cla,AGO,2002,cgef:AO.074|cla:AO.074,automatic_high_confidence
PM-45205E9867DF9D,4,3,aiddata|cgef|cla,AGO,2002,aiddata:100616|aiddata:34589|cgef:AO.075|cla:AO.075,human_confirmed
PM-743A66F7E51AA3,2,2,cgef|cla,AGO,2002,cgef:AO.076|cla:AO.076,automatic_high_confidence
PM-5CFD3D35D8D562,2,2,aiddata|cla,AGO,2003,aiddata:844|cla:AO.002,automatic_high_confidence
PM-77E35479287071,2,2,cgef|cla,AGO,2004,cgef:AO.003.21|cla:AO.003.21,automatic_high_confidence
PM-17D8DCBB095524,2,2,aiddata|cla,AGO,2005,aiddata:34778|cla:AO.003.08,human_confirmed
PM-1A0F0E1292A547,3,3,aiddata|cgef|cla,AGO,2005,aiddata:34847|cgef:AO.003.23|cla:AO.003.23,human_confirmed
PM-1A5D5EB62D8F20,3,3,aiddata|chapo|cla,AGO,2005,aiddata:34843|chapo:34843|cla:AO.003.30,human_confirmed
PM-1E91CE3751D45A,3,3,aiddata|cgef|cla,AGO,2005,aiddata:34848|cgef:AO.003.20|cla:AO.003.20,human_confirmed
PM-20DB29B8F521BA,3,3,aiddata|chapo|cla,AGO,2005,aiddata:34844|chapo:34844|cla:AO.003.31,human_confirmed
PM-3DBB24749E24D7,2,2,aiddata|cla,AGO,2005,aiddata:34851|cla:AO.003.26,automatic_high_confidence
PM-454FF7362F3275,2,2,aiddata|chapo,AGO,2005,aiddata:34796|chapo:34796,direct_reference
PM-4952FB69218A8A,5,3,aiddata|chapo|cla,AGO,2005,aiddata:34798|aiddata:34836|chapo:34798|chapo:34836|cla:AO.003.29,human_confirmed
PM-591D42D8C23661,2,2,aiddata|cla,AGO,2005,aiddata:34850|cla:AO.003.25,automatic_high_confidence
PM-71969F19EDF6A8,3,3,aiddata|cgef|cla,AGO,2005,aiddata:34788|cgef:AO.003.19|cla:AO.003.19,human_confirmed
PM-8063F123922762,3,3,aiddata|chapo|cla,AGO,2005,aiddata:73809|chapo:73809|cla:AO.003.15,human_confirmed
PM-8D6BE5323C59E9,2,2,aiddata|chapo,AGO,2005,aiddata:34846|chapo:34846,direct_reference
PM-AE58E4F1BB7343,2,2,aiddata|cla,AGO,2005,aiddata:34849|cla:AO.003.24,automatic_high_confidence
PM-B5D49FA24A76F4,2,2,aiddata|chapo,AGO,2005,aiddata:34845|chapo:34845,direct_reference
PM-B7794C6993D947,2,2,aiddata|cla,AGO,2005,aiddata:34775|cla:AO.003.05,human_confirmed
PM-D2514C9CA33631,2,2,aiddata|chapo,AGO,2005,aiddata:34841|chapo:34841,direct_reference
PM-F880AE41F993C5,3,3,aiddata|cgef|cla,AGO,2005,aiddata:34789|cgef:AO.003.22|cla:AO.003.22,human_confirmed
PM-FEE0C86D1D0B9B,2,2,aiddata|chapo,AGO,2005,aiddata:34783|chapo:34783,direct_reference
PM-3416182F2DB6EE,2,2,aiddata|chapo,AGO,2006,aiddata:34179|chapo:34179,direct_reference
PM-8A78BA319E5EBE,2,2,aiddata|chapo,AGO,2006,aiddata:32853|chapo:32853,direct_reference
PM-BE9BE6BE27AFA7,2,2,aiddata|cla,AGO,2006,aiddata:34918|cla:AO.003.45,human_confirmed
PM-1A0E1C09AA1A88,2,2,cgef|cla,AGO,2007,cgef:AO.006.15|cla:AO.006.15,automatic_high_confidence
PM-2878E56BD475E6,2,2,cgef|cla,AGO,2007,cgef:AO.005.02|cla:AO.005.02,automatic_high_confidence
PM-3672FFE0780702,2,2,aiddata|cla,AGO,2007,aiddata:34876|cla:AO.005.14,automatic_high_confidence
PM-556A8A512414E7,2,2,aiddata|chapo,AGO,2007,aiddata:34830|chapo:34830,direct_reference
PM-7268B30848385F,2,2,aiddata|chapo,AGO,2007,aiddata:34832|chapo:34832,direct_reference
PM-8B9A0D8CD02F65,2,2,cgef|cla,AGO,2007,cgef:AO.005.06|cla:AO.005.06,automatic_high_confidence
PM-D934E47E9C6E59,2,2,aiddata|chapo,AGO,2007,aiddata:34831|chapo:34831,direct_reference
PM-E1501A37269E65,2,2,aiddata|chapo,AGO,2007,aiddata:35198|chapo:35198,direct_reference
PM-E1E31B642AE39B,2,2,cgef|cla,AGO,2007,cgef:AO.006.16|cla:AO.006.16,automatic_high_confidence
PM-008E006E3B2F6E,2,2,cla|codf,AGO,2008,cla:AO.005.03|codf:AO.005.03,automatic_high_confidence
PM-1141F212A59F36,3,3,cgef|cla|codf,AGO,2008,cgef:AO.003.50|cla:AO.003.50|codf:AO.003.50,human_confirmed
PM-6E80A4E8455276,2,2,cla|codf,AGO,2008,cla:AO.003.51|codf:AO.003.51,automatic_high_confidence
PM-95B6ECEC7C4323,2,2,cla|codf,AGO,2008,cla:AO.147|codf:AO.147,automatic_high_confidence
PM-DA68CCAA9C2F2E,2,2,cla|codf,AGO,2008,cla:AO.003.49|codf:AO.003.49,automatic_high_confidence
PM-E2D6392ED49D42,3,3,cgef|cla|codf,AGO,2008,cgef:AO.003.48|cla:AO.003.48|codf:AO.003.48,human_confirmed
PM-3568B07226DDD1,2,2,aiddata|chapo,AGO,2009,aiddata:68603|chapo:68603,direct_reference
PM-3B2BA5D06AE0D2,2,2,cla|codf,AGO,2009,cla:AO.009.34|codf:AO.009.34,automatic_high_confidence
PM-74DD9C757603AE,2,2,cla|codf,AGO,2009,cla:AO.009.39|codf:AO.009.39,automatic_high_confidence
PM-A22E57B58EE5F5,2,2,aiddata|chapo,AGO,2009,aiddata:67923|chapo:67923,direct_reference
PM-C792FE8C8A84FE,3,3,cgef|cla|codf,AGO,2009,cgef:AO.009.09|cla:AO.009.09|codf:AO.009.09,human_confirmed
PM-CD85DBC4580E15,2,2,cla|codf,AGO,2009,cla:AO.009.27|codf:AO.009.27,automatic_high_confidence
PM-CED65547F034A5,2,2,cla|codf,AGO,2009,cla:AO.030|codf:AO.030,automatic_high_confidence
PM-DE96D5A7B9BE0F,2,2,cla|codf,AGO,2009,cla:AO.009.36|codf:AO.009.36,automatic_high_confidence
PM-00356FCB81219C,2,2,cla|codf,AGO,2010,cla:AO.009.21|codf:AO.009.21,automatic_high_confidence
PM-3CBD342F508776,2,2,cla|codf,AGO,2010,cla:AO.009.12|codf:AO.009.12,automatic_high_confidence
PM-6548DD62CA7B67,2,2,cla|codf,AGO,2010,cla:AO.009.07|codf:AO.009.07,automatic_high_confidence
PM-6615EEF1C7FEE3,2,2,cla|codf,AGO,2010,cla:AO.009.29|codf:AO.009.29,automatic_high_confidence
PM-6ABBF1CBE16515,2,2,cla|codf,AGO,2010,cla:AO.009.30|codf:AO.009.30,automatic_high_confidence
PM-7601AA0DC92CB7,2,2,cgef|cla,AGO,2010,cgef:AO.009.10|cla:AO.009.10,automatic_high_confidence
PM-975E3E457169F1,2,2,aiddata|chapo,AGO,2010,aiddata:72039|chapo:72039,direct_reference
PM-F55277028FA07F,2,2,cla|codf,AGO,2010,cla:AO.009.02|codf:AO.009.02,automatic_high_confidence
PM-193EEFBADAFCCF,2,2,cla|codf,AGO,2011,cla:AO.009.24|codf:AO.009.24,automatic_high_confidence
PM-247DB5FCD3289D,2,2,cla|codf,AGO,2011,cla:AO.009.42|codf:AO.009.42,automatic_high_confidence
PM-350D2E0D19A859,2,2,cla|codf,AGO,2011,cla:AO.009.40|codf:AO.009.40,automatic_high_confidence
PM-35B2AF8E74A625,2,2,cla|codf,AGO,2011,cla:AO.065.07|codf:AO.065.07,human_confirmed
PM-48EC45BFF35374,2,2,cla|codf,AGO,2011,cla:AO.065.09|codf:AO.065.09,automatic_high_confidence
PM-511B90FCDB90EB,2,2,cla|codf,AGO,2011,cla:AO.065.17|codf:AO.065.17,automatic_high_confidence
PM-5444C4A02BEE16,4,4,aiddata|cgef|cla|codf,AGO,2011,aiddata:47102|cgef:AO.080|cla:AO.080|codf:AO.080,human_confirmed
PM-6B84CF1603CBDA,2,2,cla|codf,AGO,2011,cla:AO.065.08|codf:AO.065.08,human_confirmed
PM-7FEA9804059569,2,2,cla|codf,AGO,2011,cla:AO.009.08|codf:AO.009.08,automatic_high_confidence
PM-9E4D4BF2FEC13C,2,2,aiddata|chapo,AGO,2011,aiddata:31796|chapo:31796,direct_reference
PM-A8E0139DAD563E,2,2,cla|codf,AGO,2011,cla:AO.065.02|codf:AO.065.02,automatic_high_confidence
PM-DE7A71E9566D23,2,2,aiddata|chapo,AGO,2011,aiddata:35400|chapo:35400,direct_reference
PM-DF218E6888CD67,2,2,cla|codf,AGO,2011,cla:AO.065.11|codf:AO.065.11,automatic_high_confidence
PM-E9E4755487141E,2,2,cla|codf,AGO,2011,cla:AO.009.73|codf:AO.009.73,automatic_high_confidence
PM-1488BA6276F0AF,5,4,aiddata|cgef|cla|codf,AGO,2012,aiddata:105686|aiddata:47103|cgef:AO.081|cla:AO.081|codf:AO.081,human_confirmed
PM-330FE7C1160343,2,2,aiddata|chapo,AGO,2012,aiddata:67510|chapo:67510,direct_reference
PM-379815DA696DFA,2,2,cla|codf,AGO,2012,cla:AO.065.18|codf:AO.065.18,automatic_high_confidence
PM-8EE7FF3E728AE7,2,2,cla|codf,AGO,2012,cla:AO.065.20|codf:AO.065.20,automatic_high_confidence
PM-93769911FAC9BF,2,2,cla|codf,AGO,2012,cla:AO.065.14|codf:AO.065.14,automatic_high_confidence
PM-9D28ABFC4AF9F0,2,2,aiddata|chapo,AGO,2012,aiddata:68456|chapo:68456,direct_reference
PM-CB39B0A6FB538E,2,2,cla|codf,AGO,2012,cla:AO.065.19|codf:AO.065.19,automatic_high_confidence
PM-CD42C5ADA751A5,2,2,aiddata|chapo,AGO,2012,aiddata:68294|chapo:68294,direct_reference
PM-4D127B2D7CCABE,4,4,aiddata|cgef|cla|codf,AGO,2013,aiddata:67112|cgef:AO.145|cla:AO.145|codf:AO.145,human_confirmed
PM-5EBAA9EEBC34DC,4,4,aiddata|cgef|cla|codf,AGO,2013,aiddata:43782|cgef:AO.056|cla:AO.056|codf:AO.056,human_confirmed
PM-6B302E8DE2EA22,2,2,cla|codf,AGO,2013,cla:AO.065.21|codf:AO.065.21,automatic_high_confidence
PM-937ED887555880,2,2,cla|codf,AGO,2013,cla:AO.009.79|codf:AO.009.79,automatic_high_confidence
PM-AD7E637349C58C,2,2,aiddata|chapo,AGO,2013,aiddata:34934|chapo:34934,direct_reference
PM-C3C7DAB8CB005F,2,2,aiddata|chapo,AGO,2013,aiddata:73795|chapo:73795,direct_reference
PM-D4CE72074A3C94,3,3,aiddata|cla|codf,AGO,2013,aiddata:73913|cla:AO.110|codf:AO.110,human_confirmed
PM-E246CA57A95B25,3,3,aiddata|cla|codf,AGO,2013,aiddata:67367|cla:AO.065.05|codf:AO.065.05,human_confirmed
PM-E89ADE15365875,3,3,aiddata|chapo|cla,AGO,2013,aiddata:73794|chapo:73794|cla:AO.009.80,human_confirmed
PM-EF0E73F9665361,4,4,aiddata|cgef|cla|codf,AGO,2013,aiddata:73852|cgef:AO.082|cla:AO.082|codf:AO.082,human_confirmed
PM-FA4E613BB3B11C,2,2,aiddata|chapo,AGO,2013,aiddata:67517|chapo:67517,direct_reference
PM-16A023B812C038,2,2,aiddata|cofi,AGO,2014,aiddata:43787|cofi:AGO2021002:debt,automatic_high_confidence
PM-323A958F29E983,2,2,cla|codf,AGO,2014,cla:AO.009.75|codf:AO.009.75,automatic_high_confidence
PM-3609022C074003,7,4,cgef|cgp|cla|codf,AGO,2014,cgef:AO.009.71|cgp:AO.001.1|cgp:AO.001.2|cgp:AO.001.3|cgp:AO.001.4|cla:AO.009.71|codf:AO.009.71,human_confirmed
PM-53072D2BD18748,3,3,cgef|cla|codf,AGO,2014,cgef:AO.083|cla:AO.083|codf:AO.083,human_confirmed
PM-59B6BCB1511831,2,2,aiddata|chapo,AGO,2014,aiddata:36111|chapo:36111,direct_reference
PM-68F09BB9B301C3,2,2,cla|codf,AGO,2014,cla:AO.086.02|codf:AO.086.02,automatic_high_confidence
PM-6D7202A831D321,2,2,aiddata|chapo,AGO,2014,aiddata:68458|chapo:68458,direct_reference
PM-74BD799A4EBF39,2,2,cla|codf,AGO,2014,cla:AO.065.26|codf:AO.065.26,automatic_high_confidence
PM-7C5D0910093B06,2,2,cla|codf,AGO,2014,cla:AO.065.27|codf:AO.065.27,automatic_high_confidence
PM-A4E59431BFF3DF,2,2,cla|codf,AGO,2014,cla:AO.155|codf:AO.155,automatic_high_confidence
PM-4B446F4A00F040,2,2,cla|codf,AGO,2015,cla:AO.089.75|codf:AO.089.75,automatic_high_confidence
PM-4F9C921E2610CE,2,2,cla|codf,AGO,2015,cla:AO.089.74|codf:AO.089.74,automatic_high_confidence
PM-59AF7742F1DE75,3,3,aiddata|cla|cofi,AGO,2015,aiddata:43795|cla:AO.058|cofi:AGO2021004:debt,human_confirmed
PM-5F9211DF82DFD8,2,2,cla|codf,AGO,2015,cla:AO.065.28|codf:AO.065.28,human_confirmed
PM-5FF1AECEA937AF,2,2,cla|codf,AGO,2015,cla:AO.009.76|codf:AO.009.76,human_confirmed
PM-BE540795672854,2,2,cla|codf,AGO,2015,cla:AO.128|codf:AO.128,automatic_high_confidence
PM-CC96FE1C984FCE,2,2,cla|codf,AGO,2015,cla:AO.089.03|codf:AO.089.03,automatic_high_confidence
PM-06C72DC74D10F3,2,2,cla|codf,AGO,2016,cla:AO.148|codf:AO.148,automatic_high_confidence
PM-0DFD48F8503389,2,2,aiddata|cla,AGO,2016,aiddata:73546|cla:AO.089.71,human_confirmed
PM-153FA5789F8CD4,2,2,cla|codf,AGO,2016,cla:AO.089.43|codf:AO.089.43,automatic_high_confidence
PM-187ED243111FE8,2,2,cla|codf,AGO,2016,cla:AO.089.42|codf:AO.089.42,automatic_high_confidence
PM-21C5D0CEFE8AD1,2,2,aiddata|cla,AGO,2016,aiddata:73556|cla:AO.089.59,human_confirmed
PM-2A0287291CE312,3,3,cgef|cla|codf,AGO,2016,cgef:AO.089.47|cla:AO.089.47|codf:AO.089.47,human_confirmed
PM-2BFF500E6D59B2,2,2,cla|codf,AGO,2016,cla:AO.089.82|codf:AO.089.82,automatic_high_confidence
PM-2D84EB6DC9344D,2,2,aiddata|cla,AGO,2016,aiddata:73552|cla:AO.089.67,human_confirmed
PM-306E6A1E6C9E4E,2,2,aiddata|cla,AGO,2016,aiddata:73566|cla:AO.089.13,human_confirmed
PM-32BD95160D210C,2,2,cla|codf,AGO,2016,cla:AO.089.24|codf:AO.089.24,automatic_high_confidence
PM-3383AC1AF49C46,2,2,cla|codf,AGO,2016,cla:AO.089.26|codf:AO.089.26,automatic_high_confidence
PM-3504C52291E58E,2,2,cla|codf,AGO,2016,cla:AO.089.63|codf:AO.089.63,automatic_high_confidence
PM-39FA58C2708386,3,3,aiddata|cla|codf,AGO,2016,aiddata:73554|cla:AO.089.64|codf:AO.089.64,human_confirmed
PM-434E60A723E70A,2,2,cla|codf,AGO,2016,cla:AO.089.11|codf:AO.089.11,automatic_high_confidence
PM-441CBE87921443,2,2,cla|codf,AGO,2016,cla:AO.089.27|codf:AO.089.27,automatic_high_confidence
PM-45D4AC76567DB4,2,2,cla|codf,AGO,2016,cla:AO.089.19|codf:AO.089.19,automatic_high_confidence
PM-4B441B1759AE99,4,4,aiddata|cgef|cla|codf,AGO,2016,aiddata:73435|cgef:AO.089.44|cla:AO.089.44|codf:AO.089.44,human_confirmed
PM-4BA21BBD329E4A,2,2,cla|codf,AGO,2016,cla:AO.089.12|codf:AO.089.12,automatic_high_confidence
PM-5DC137C8C53AE1,3,3,cgef|cla|codf,AGO,2016,cgef:AO.089.48|cla:AO.089.48|codf:AO.089.48,human_confirmed
PM-5E8B1A5C5BD3D0,2,2,cla|codf,AGO,2016,cla:AO.089.97|codf:AO.089.97,automatic_high_confidence
PM-6257C9EC897459,3,3,cgef|cla|codf,AGO,2016,cgef:AO.089.96|cla:AO.089.96|codf:AO.089.96,human_confirmed
PM-671B472309A975,2,2,cla|codf,AGO,2016,cla:AO.089.81|codf:AO.089.81,automatic_high_confidence
PM-6C59B5220D70B0,2,2,cla|codf,AGO,2016,cla:AO.089.06|codf:AO.089.06,automatic_high_confidence
PM-6C71C3FD5DB12B,2,2,aiddata|cla,AGO,2016,aiddata:73551|cla:AO.089.69,human_confirmed
PM-758606E1A78A72,2,2,cla|codf,AGO,2016,cla:AO.089.60|codf:AO.089.60,automatic_high_confidence
PM-76636EDD396274,2,2,aiddata|cla,AGO,2016,aiddata:73548|cla:AO.089.72,human_confirmed
PM-7EC631D83B86AB,4,4,cgef|cgp|cla|cofi,AGO,2016,cgef:AO.061|cgp:AO.002|cla:AO.061|cofi:AGO2021001:debt,human_confirmed
PM-841CEAA8E954BB,3,3,cgef|cla|codf,AGO,2016,cgef:AO.089.49|cla:AO.089.49|codf:AO.089.49,human_confirmed
PM-8547FE253D2453,2,2,cla|codf,AGO,2016,cla:AO.089.83|codf:AO.089.83,automatic_high_confidence
PM-8D3D2C9A138C62,2,2,cla|codf,AGO,2016,cla:AO.089.10|codf:AO.089.10,automatic_high_confidence
PM-91034971ABB265,2,2,aiddata|cla,AGO,2016,aiddata:73550|cla:AO.089.68,human_confirmed
PM-955987112F420E,3,3,aiddata|cla|codf,AGO,2016,aiddata:66871|cla:AO.089.35|codf:AO.089.35,human_confirmed
PM-980C141F1480E4,3,3,aiddata|cla|codf,AGO,2016,aiddata:67416|cla:AO.104|codf:AO.104,human_confirmed
PM-9E25613E35FD08,2,2,cla|codf,AGO,2016,cla:AO.089.73|codf:AO.089.73,automatic_high_confidence
PM-A0745721B07B64,2,2,cla|codf,AGO,2016,cla:AO.089.08|codf:AO.089.08,automatic_high_confidence
PM-A0C5B59DD91087,2,2,cla|codf,AGO,2016,cla:AO.089.37|codf:AO.089.37,automatic_high_confidence
PM-A1D2CEDEE92E59,2,2,aiddata|cla,AGO,2016,aiddata:73549|cla:AO.089.70,human_confirmed
PM-A5F1C570A2B88B,2,2,cla|codf,AGO,2016,cla:AO.089.98|codf:AO.089.98,automatic_high_confidence
PM-A7E2C163771A4F,2,2,cla|codf,AGO,2016,cla:AO.063|codf:AO.063,automatic_high_confidence
PM-A7EBF747CCCAA0,3,3,aiddata|cla|codf,AGO,2016,aiddata:73658|cla:AO.089.32|codf:AO.089.32,human_confirmed
PM-A9B67AB697EC62,2,2,cla|codf,AGO,2016,cla:AO.089.31|codf:AO.089.31,automatic_high_confidence
PM-AE384300CEA0D0,2,2,cla|codf,AGO,2016,cla:AO.089.07|codf:AO.089.07,automatic_high_confidence
PM-B602D52D649E1F,2,2,cla|codf,AGO,2016,cla:AO.089.22|codf:AO.089.22,automatic_high_confidence
PM-B72AB16E780BA5,2,2,aiddata|cla,AGO,2016,aiddata:73553|cla:AO.089.66,human_confirmed
PM-BBC05AF3064D0D,3,3,aiddata|cla|codf,AGO,2016,aiddata:73630|cla:AO.089.21|codf:AO.089.21,human_confirmed
PM-C1A9664587BED9,2,2,aiddata|cla,AGO,2016,aiddata:73557|cla:AO.089.52,human_confirmed
PM-C1FBD8A793F13D,2,2,cla|codf,AGO,2016,cla:AO.089.29|codf:AO.089.29,automatic_high_confidence
PM-C2464A928AC0A0,2,2,cla|codf,AGO,2016,cla:AO.089.38|codf:AO.089.38,automatic_high_confidence
PM-C50FB3BB6D928C,2,2,cla|codf,AGO,2016,cla:AO.089.57|codf:AO.089.57,automatic_high_confidence
PM-CABDE3D938D953,2,2,cla|codf,AGO,2016,cla:AO.089.40|codf:AO.089.40,automatic_high_confidence
PM-CD96FD8E15C640,2,2,aiddata|chapo,AGO,2016,aiddata:67628|chapo:67628,direct_reference
PM-D470D41A39CF40,3,3,cgef|cla|codf,AGO,2016,cgef:AO.089.45|cla:AO.089.45|codf:AO.089.45,human_confirmed
PM-D74475266C2462,3,3,cgef|cla|codf,AGO,2016,cgef:AO.089.46|cla:AO.089.46|codf:AO.089.46,human_confirmed
PM-DB352B893316BA,2,2,cla|codf,AGO,2016,cla:AO.089.20|codf:AO.089.20,automatic_high_confidence
PM-E612CD7C06CFD5,2,2,cla|codf,AGO,2016,cla:AO.089.09|codf:AO.089.09,automatic_high_confidence
PM-E679C7774C85E3,2,2,cla|codf,AGO,2016,cla:AO.089.41|codf:AO.089.41,automatic_high_confidence
PM-E784A666CBB4B5,2,2,cla|codf,AGO,2016,cla:AO.089.80|codf:AO.089.80,automatic_high_confidence
PM-E7DD628436C6DB,2,2,cla|codf,AGO,2016,cla:AO.089.62|codf:AO.089.62,automatic_high_confidence
PM-E9E0A196908836,3,3,aiddata|cla|codf,AGO,2016,aiddata:73905|cla:AO.089.76|codf:AO.089.76,human_confirmed
PM-EADA0A27D41882,2,2,cla|codf,AGO,2016,cla:AO.089.53|codf:AO.089.53,automatic_high_confidence
PM-EF075C2EC7C7A4,3,3,aiddata|cla|codf,AGO,2016,aiddata:73904|cla:AO.089.36|codf:AO.089.36,human_confirmed
PM-EF7DEF6CF664D8,2,2,aiddata|cla,AGO,2016,aiddata:66869|cla:AO.089.05,automatic_high_confidence
PM-F1A40AB086FD39,3,3,aiddata|cla|codf,AGO,2016,aiddata:73636|cla:AO.089.85|codf:AO.089.85,human_confirmed
PM-F1A796DD75B055,3,3,aiddata|cla|codf,AGO,2016,aiddata:73631|cla:AO.089.23|codf:AO.089.23,human_confirmed
PM-F4795FC4B5091F,2,2,cla|codf,AGO,2016,cla:AO.089.28|codf:AO.089.28,automatic_high_confidence
PM-F68A61326A5243,2,2,cla|codf,AGO,2016,cla:AO.089.58|codf:AO.089.58,automatic_high_confidence
PM-F9880829721B16,2,2,cla|codf,AGO,2016,cla:AO.089.56|codf:AO.089.56,automatic_high_confidence
PM-1A1D268C662E7B,3,3,aiddata|cla|codf,AGO,2017,aiddata:73462|cla:AO.089.86|codf:AO.089.86,human_confirmed
PM-22D9184627E38F,2,2,aiddata|chapo,AGO,2017,aiddata:67724|chapo:67724,direct_reference
PM-370B0B91224414,2,2,cla|codf,AGO,2017,cla:AO.065.29|codf:AO.065.29,automatic_high_confidence
PM-7D36009DBD746D,3,3,aiddata|cla|codf,AGO,2017,aiddata:73463|cla:AO.089.88|codf:AO.089.88,human_confirmed
PM-857CB485544D7C,2,2,aiddata|chapo,AGO,2017,aiddata:67727|chapo:67727,direct_reference
PM-8C9261735D4286,2,2,aiddata|chapo,AGO,2017,aiddata:68977|chapo:68977,direct_reference
PM-C1E6C6D65FEC40,2,2,cla|codf,AGO,2017,cla:AO.020|codf:AO.020,automatic_high_confidence
PM-DB9D305A6680F5,2,2,cla|codf,AGO,2017,cla:AO.009.77|codf:AO.009.77,automatic_high_confidence
PM-DFBA4C561F9421,3,3,aiddata|cla|codf,AGO,2017,aiddata:67506|cla:AO.089.99|codf:AO.089.99,human_confirmed
PM-F749243DA55FA6,2,2,aiddata|chapo,AGO,2017,aiddata:68980|chapo:68980,direct_reference
PM-FF2D9928D6E13D,2,2,aiddata|chapo,AGO,2017,aiddata:68976|chapo:68976,direct_reference
