candidate_id,left_record_key,right_record_key,country_iso3,year,similarity,status,review_decision,method,left_title,right_title
MC-A93AE9E2FA3764,aiddata:920,chapo:920,MDG,2006,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government dispatches 16th medical team to Mahitsy District Reference Hospital, Vatomandry District Reference Hospital, Ambovombe Regional Reference Hospital, and Sambava Regional Reference Hospital",Gov't dispatched 16th team to hospitals
MC-A974B63B2EFD1F,cgef:CI.041,codf:CI.041,CIV,2019,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,Gribo Popoli Hydropower Project (112MW),Gribo Popoli Hydropower Project (112MW)
MC-A981E52CCC5275,cgef:AO.081,cla:AO.081,AGO,2012,1.0,reviewed,same_project,normalized_title_sequence_token_v1,Sonangol Development,Sonangol Development
MC-A9B67AB697EC62,cla:AO.089.31,codf:AO.089.31,AGO,2016,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,"Tala Mungongo - Mussolo - Cambundi Catembo Road, Malanje, Rehabilitation (66km)","Tala Mungongo - Mussolo - Cambundi Catembo Road, Malanje, Rehabilitation (66km)"
MC-A9BD9B6CF066C2,cgp:SD.001.8,cla:SD.005,SDN,2003,1,direct_reference,confirmed_by_source_id,source_cross_reference,Merowe Hydropower Plant,Merowe Hydropower Plant (1250MW)
MC-A9D72CCF1C8C16,aiddata:86791,chapo:86791,GMB,2019,1,direct_reference,confirmed_by_source_id,source_cross_reference,"China donates 700,000 Dalasi worth of medical items, equipment, and other consumables to the Basse Health Center (Linked to Record ID#86182)",Donates medical equipment to the Basse Health Center
MC-AA27DCF2020B3C,aiddata:1631,chapo:1631,LBR,2007,1,direct_reference,confirmed_by_source_id,source_cross_reference,China-Liberia Malaria Prevention Center (Linked to Record ID#1647),China-Liberia Malaria prevention center
MC-AA2DDC5E07E970,aiddata:22062,chapo:22062,ZWE,2011,1,direct_reference,confirmed_by_source_id,source_cross_reference,China Eximbank provides $89.9 million buyer’s credit loan for Medical Equipment and Supplies Project (Linked to Record ID#63444),Eximbank provided buyer credit loan for med. equip & supplies project
MC-AA43A2BC84F18B,aiddata:36228,chapo:36228,,2010,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government dispatches 14th Chinese medical team to the Friendship Hospital in Bangui,Gov't dispatched 14th team to the Friendship Hospital in Bangui
MC-AA7D6F7AEA2A5F,aiddata:35038,chapo:35038,TCD,2015,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government dispatches 11th medical team to China-Chad Friendship Hospital,Gov't dispatched 11th team to China-Chad Friendship Hospital
MC-AA805457B094AC,aiddata:2102,chapo:2102,GHA,2009,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government provides $7.28 million grant for Teshie General Hospital Construction Project,Gov't provided grant for Teshie General Hospital construction project
MC-AA96E9B12E25F4,aiddata:35697,chapo:35697,COM,2010,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government dispatches 8th medical team to El-Maarouf National Hospital Center, Fomboni Hospital, and Hombo Hospital",Gov't dispatched 8th team to hospitals
MC-AAA540F7458525,aiddata:93524,chapo:93524,TGO,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Beijing Construction Engineering Group Co., Ltd. provides anti-epidemic materials to Togo in July 2020",Engineering group co. provided anti-epidemic materials
MC-AAD3041DAE5773,cgef:UG.008,codf:UG.008,UGA,2015,1.0,reviewed,same_project,normalized_title_sequence_token_v1,"Karuma Falls Hydropower Plant (600MW); Karuma-Kawanda, Karuma-Olwiyo, Karuma-Lira transmission lines (80km) (Preferential Export Buyer's Credit) (55%)","Karuma Falls Hydropower Plant (600MW); Karuma-Kawanda, Karuma-Olwiyo, Karuma-Lira transmission lines (80km) (Preferential Export Buyer's Credit) (55%)"
MC-AADDF06517BE92,cla:ET.036,codf:ET.037,ETH,2013,1.0,reviewed,different_project,normalized_title_sequence_token_v1,"Addis-Djibouti Railway (656km), Tranche B","Addis-Djibouti Railway (656km), Tranche C"
MC-AADE2DEDF57A4A,cgef:LS.012,cgp:LS.001.2,LSO,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,Ramarothole Solar Plant (70MW),Ramarothole Solar Plant
MC-AB067D144F8C8D,aiddata:56861,chapo:56861,MRT,2017,1,direct_reference,confirmed_by_source_id,source_cross_reference,"[Umbrella] Chinese government 200 million RMB ETCA to build a residence housing the Chinese medical mission in Nouakchott, the rehabilitation of Friendship Hospital, and the extension of administration buildings (Linked to Record ID#57011, #56930 and #57001)","Team sent to build housing, rehabilitation of hospital, & buildings"
MC-AB0C5A19160D22,cla:MA.005,codf:MA.005,MAR,2014,1.0,reviewed,same_project,normalized_title_sequence_token_v1,Jerada Coal Plant (350MW),Jerada Coal Plant (350MW)
MC-AB38752A2C0912,cla:ZM.005,codf:ZM.005,ZMB,2009,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,"Kamwala Government Complex Building, Interior Construction","Kamwala Government Complex Building, Interior Construction"
MC-ABA6A23564530B,cla:AO.065.05,codf:AO.065.05,AGO,2013,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,"Lar do Patriota Integrated Infrastructure, Phase 1","Lar do Patriota Integrated Infrastructure, Phase 1"
MC-AC057058895513,aiddata:35200,chapo:35200,BDI,2009,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government provides grant for fourth batch of anti-malarial drugs (Linked to Record ID#12324, ID#66579, and ID#73410)",Gov't provides grant for anti-Malarial drugs
MC-AC1E0CA310819A,aiddata:93458,chapo:93458,SLE,2021,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government donates 200,000 Sinopharm Covid-19 vaccine doses worth $3.6 million and other supplies in August 2021 (linked to record IDs #86159, #93305, #95664, #110810)",Gov't donated Sinopharm Covid vaccine doses & other supplies
MC-AC38947BA3D2CC,cla:ET.098,codf:ET.090,ETH,2008,1.0,reviewed,different_project,normalized_title_sequence_token_v1,"Bahir Dar-Debre Markos-Addis Ababa Power Transmission Project (400kV), Lot 1","Bahir Dar-Debre Markos-Addis Ababa Power Transmission Project (400kV), Lot 3A"
MC-AC38D349FB224C,aiddata:92852,chapo:92852,TZA,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government donates 225 boxes of anti-epidemic materials to Tanzania,Gov't donated 225 boxes of anti-epidemic materials to Tanzania
MC-AC56CB458186EB,aiddata:88308,chapo:88308,TZA,2019,1,direct_reference,confirmed_by_source_id,source_cross_reference,China sends 29th medical team to Zanzibar,Gov't sent 29th team to Zanzibar
MC-AC6A581FE4CA05,aiddata:60995,chapo:60995,MDG,2017,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese medical experts visit Madagascar to provide expertise on disease treatment and prevention issues (Linked to Record ID#60996, #58725, #58729)",Medical experts provided expertise on disease treatment & prevention
MC-AC6CE68D86E36A,cgef:CM.018,cla:CM.018,CMR,2011,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,Memve'ele Hydropower Plant (211MW),Memve'ele Hydropower Plant (211MW)
MC-AC77F6F9A31878,cla:ET.065,codf:ET.065,ETH,2017,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,"Modjo-Hawassa Expressway, Arsi Negele - Hawassa (52km)","Modjo-Hawassa Expressway, Arsi Negele - Hawassa (52km)"
MC-AC86B744DB9BCB,aiddata:93040,chapo:93040,STP,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government donated a batch of COVID-19 medicine and medical equipments to Sao Tome and Principe in March 2020,Gov't donated a batch of Covid-19 medicine & med. equipments
MC-ACB631E737DB16,aiddata:60024,chapo:60024,MDG,2017,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government dispatch 11 optometry experts to support the Light Action Campaign (Linked to Record ID#60023),Gov't dispatch optometry experts to support campaign
MC-ACC2EF898C632E,cgef:SD.097.05,cgp:SD.003,SDN,2009,1,direct_reference,confirmed_by_source_id,source_cross_reference,Al-Fulah Gas Plant (470MW),Al-Fulah Gas Plant
MC-ACC35875DC6783,cgef:ZM.025,cgp:ZM.002.3,ZMB,2017,1,direct_reference,confirmed_by_source_id,source_cross_reference,Kafue Gorge Lower Hydropower Plant (750MW),Kafue Gorge Lower Hydropower Plant
MC-ACC487675931DF,aiddata:1093,chapo:1093,LSO,2009,1,direct_reference,confirmed_by_source_id,source_cross_reference,China Grants Medical Scholarships to Medical Students in Lesotho to Study in China,Gov't grants scholarships to med. students to study in China
MC-ACC71CCF6A7CEE,cla:GQ.024,codf:GQ.024,GNQ,2016,1.0,reviewed,same_project,normalized_title_sequence_token_v1,"Power Grid, Bata City, Phase 2","Power Grid, Bata City, Phase 2"
MC-ACCC22425D29B4,aiddata:57919,chapo:57919,MWI,2018,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese government donates 129 million Kwacha worth medical equipment and drugs to Malawi hospitals,Gov't donated med. equipment & drugs to Malawi hospitals
MC-ACDDC93AF39C6E,cla:KE.103,codf:KE.103,KEN,2018,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,Bosto Dam Water Supply Project,Bosto Dam Water Supply Project
MC-ACFFFA69B123ED,aiddata:57712,chapo:57712,MOZ,2015,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government dispatches 21st medical team to Maputo Central Hospital,Gov't dispatched 21st team to Maputo Central Hospital
MC-AD0F4693DBD38D,aiddata:95290,chapo:95290,,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,Fujian Provincial Association for Friendship with Foreign Countries provides masks and thermometers to the Prime Minister’s office in August 2020 (Linked to Record ID#92941 and #95291),Fujian Provincial Association for Friendship with Foreign Countries donates PPE
MC-AD18EA444602D6,cgp:GQ.001.4,cla:GQ.004.02,GNQ,2006,1,direct_reference,confirmed_by_source_id,source_cross_reference,Djibloho Hydropower Plant,Djibloho Hydropower Project (120MW)
MC-AD40EF17BAAB6A,aiddata:93699,chapo:93699,CIV,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,"China provides 15,000 masks to orphanage institution in Côte d'Ivoire in August 2020",Provides masks to orphanage institution
MC-AD441938F4695F,aiddata:58558,chapo:58558,NER,2014,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government dispatches 18th medical team to National Hospital of Niamey, National Zinder Hospital, and Regional Hospital Center of Maradi",Gov't dispatched 18th team to hospitals
MC-AD488778F54C97,aiddata:92809,chapo:92809,GNQ,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,Government of China donates anti-epidemic materials to the Government of Equatorial Guinea for the battle against COVID-19,Gov't donates anti-epidemic materials
MC-AD4CC08036D1EB,aiddata:93792,chapo:93792,ZAF,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Bank of China donates 20,000 masks to KwaZulu-Natal in May 2020 (linked to Record ID#93779, 93780, 93791, and 87211)","BOC donated 20,000 masks to Kwazulu-Natal"
MC-AD4D1C7606C818,cla:GQ.031,codf:GQ.031,GNQ,2019,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,Malabo Urban Water Supply Project,Malabo Urban Water Supply Project
MC-AD51457E3C5410,cgef:ZW.018,codf:ZW.018,ZWE,2013,1.0,reviewed,same_project,normalized_title_sequence_token_v1,Kariba South Hydropower Plant (300MW) (Concessional Loan),Kariba South Hydropower Plant (300MW) (Concessional Loan)
MC-AD789879D76512,aiddata:94190,chapo:94190,SEN,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government donates Covid-19 relief supplies to the Senegalese Ministry of Health and Social Action in July 2020,Gov't donated Covid-19 relief supplies to the Senegalese Ministry
MC-AD7E637349C58C,aiddata:34934,chapo:34934,AGO,2013,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government dispatches 3rd medical team to Luanda General Hospital,3th team dispatched to Lu&a General Hospital
MC-ADBAAEF184C174,cla:AO.089.64,codf:AO.089.64,AGO,2016,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,"Malanje City, Water Supply System Construction","Malanje City, Water Supply System Construction"
MC-ADC73B4C314A08,cla:EG.015,codf:EG.015,EGY,2016,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,Small and Medium Enterprises Support,Small and Medium Enterprises Support
MC-ADCAD12927E64D,cla:NE.009,codf:NE.009,NER,2013,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,SORAZ-Zinder et Maradi-Malbaza Transmission Line (132kV) (259km),SORAZ-Zinder et Maradi-Malbaza Transmission Line (132kV) (259km)
MC-ADF5CBBEBF7090,aiddata:35674,chapo:35674,TZA,2007,1,direct_reference,confirmed_by_source_id,source_cross_reference,China sends 22nd medical team to Zanzibar,Gov't sent 22nd team to Zanzibar
MC-AE384300CEA0D0,cla:AO.089.07,codf:AO.089.07,AGO,2016,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,"EN110 and 280; Caconda - Rio Ngalo, Huila, Rehabilitation, Phase 2","EN110 and 280; Caconda - Rio Ngalo, Huila, Rehabilitation, Phase 2"
MC-AE4B8528B124FC,cla:TZ.003,codf:TZ.003,TZA,2010,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,"Zanzibar Airport, Terminal 2","Zanzibar Airport, Terminal 2"
MC-AE4D1258A0F88A,cgef:AO.061,cla:AO.061,AGO,2016,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,Caculo Cabaca Hydropower Project (2170MW); Transmission Lines,Caculo Cabaca Hydropower Project (2170MW); Transmission Lines
MC-AE574CE6CD3335,aiddata:97823,chapo:97823,ETH,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government donates USD 18,000 to Ethiopia through the International Organization for Migration in May 2020",Gov't donates through the International Organization for Migration
MC-AE7964E2FB4FA9,cla:CG.009.19,codf:CG.009.19,COG,2014,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,"Social Housing, Mt. Mambou","Social Housing, Mt. Mambou"
MC-AE7FF20D6EFA66,cla:CG.009.11,codf:CG.009.11,COG,2013,1.0,reviewed,same_project,normalized_title_sequence_token_v1,"Transmission Line, Liouesso Hydropower Plant - Ouesso-North (110kV, 74km)","Transmission Line, Liouesso Hydropower Plant - Ouesso-North (110kV, 74km)"
MC-AE8B613476DCD2,aiddata:72447,chapo:72447,TGO,2004,1,direct_reference,confirmed_by_source_id,source_cross_reference,China provides emergency cash assistance to help control the spread of cholera in Togo,Provided emergency cash to help control the spread of Cholera
MC-AE8EF29E57F355,cgp:GA.001.1,cla:GA.004,GAB,2008,1,direct_reference,confirmed_by_source_id,source_cross_reference,Grand Poubara Hydropower Plant,Grand Poubara Hydropower Plant (160MW) (Preferential Export Buyer's Credit)
MC-AEA1C790DE85C1,cgef:ZA.044,cla:ZA.044,ZAF,2018,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,Kusile Coal Plant (4800MW),Kusile Coal Plant (4800MW)
MC-AEA4E2215EBF2C,cgp:UG.001.1,cla:UG.009,UGA,2014,1,direct_reference,confirmed_by_source_id,source_cross_reference,Isimba Falls Hydropower Plant,Isimba Falls Hydropower Plant (183MW)
MC-AEA7CDBEA28EF3,aiddata:34154,chapo:34154,MRT,2011,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government provides RMB 60 million grant for Kiffa Health Center Project (Linked to Record ID#18750 and #56843),Gov't provided grant for kiffa health center project
MC-AEABBF851A9C13,aiddata:60757,chapo:60757,MRT,2016,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese government funds the 2nd cataract surgery 'Bright Light' project,Gov't funds the 2nd cataract surgery 'bright light' project
MC-AED9FF789B55FF,aiddata:56711,chapo:56711,CPV,2018,1,direct_reference,confirmed_by_source_id,source_cross_reference,China sends 18th medical team to Cabo Verde in December 2018 (linked to Record ID#52961),18th team sent to Cabo Verde
MC-AEE3072675FB13,aiddata:35690,chapo:35690,COM,2014,1,direct_reference,confirmed_by_source_id,source_cross_reference,"Chinese Government dispatches 10th medical team to El-Maarouf National Hospital Center, Fomboni Hospital, and Hombo Hospital",Gov't dispatched 10th team to hospitals
MC-AEEB5408CEDAE6,cla:LS.002,codf:LS.002,LSO,2011,1.0,auto_high_confidence,,normalized_title_sequence_token_v1,"Econet Telecom Lesotho National Network Project, Phase 2","Econet Telecom Lesotho National Network Project, Phase 2"
MC-AEEB7B9399090A,aiddata:92525,chapo:92525,GAB,2020,1,direct_reference,confirmed_by_source_id,source_cross_reference,Chinese Government donated its first batch of medical supplies to the Gabonese Government for COVID-19 relief in April 2020,Gov't donates medical supplies
